iso_i,code,year,comp_i
BEL,25,2009,1156.300039
BEL,25,2010,1199.679938
BEL,25,2011,1345.431127
BEL,26,1995,1297.1
BEL,26,1996,1305.4
BEL,26,1997,1345.9
BEL,26,1998,1381.5
BEL,26,1999,1386.1
BEL,26,2000,1418.8
BEL,26,2001,1523.5
BEL,26,2002,1492.9
BEL,26,2003,1477
BEL,26,2004,1471.4
BEL,26,2005,1501.3
BEL,26,2006,1527.6
BEL,26,2007,1569.5
BEL,26,2008,1670.669047
BEL,26,2009,1752.317494
BEL,26,2010,1681.916804
BEL,26,2011,1660.607537
BEL,27t28,1995,4085.7
BEL,27t28,1996,4096.2
BEL,27t28,1997,4170.1
BEL,27t28,1998,4235
BEL,27t28,1999,4259.1
BEL,27t28,2000,4400.4
BEL,27t28,2001,4562.4
BEL,27t28,2002,4670.1
BEL,27t28,2003,4692.1
BEL,27t28,2004,4781.5
BEL,27t28,2005,4855.1
BEL,27t28,2006,4956.7
BEL,27t28,2007,5177.6
BEL,27t28,2008,5341.937129
BEL,27t28,2009,5294.912234
BEL,27t28,2010,5325.657641
BEL,27t28,2011,5469.384438
BEL,29,1995,1641.1
BEL,29,1996,1677.9
BEL,29,1997,1730.8
BEL,29,1998,1799.3
BEL,29,1999,1796.1
BEL,29,2000,1861.7
BEL,29,2001,1942.2
BEL,29,2002,1955.7
BEL,29,2003,1929
BEL,29,2004,1967
BEL,29,2005,2015.4
BEL,29,2006,2146.7
BEL,29,2007,2218.1
BEL,29,2008,2399.436455
BEL,29,2009,2104.320855
BEL,29,2010,2142.638307
BEL,29,2011,2368.971053
BEL,30t33,1995,2375.1
BEL,30t33,1996,2382.1
BEL,30t33,1997,2442.8
BEL,30t33,1998,2440.4
BEL,30t33,1999,2596.3
BEL,30t33,2000,2679.2
BEL,30t33,2001,2809
BEL,30t33,2002,2683.9
BEL,30t33,2003,2581.4
BEL,30t33,2004,2405.5
BEL,30t33,2005,2375.6
BEL,30t33,2006,2423
BEL,30t33,2007,2436.7
BEL,30t33,2008,2556.194617
BEL,30t33,2009,2569.82749
BEL,30t33,2010,2456.582854
BEL,30t33,2011,2461.891196
BEL,34t35,1995,2690.3
BEL,34t35,1996,2695.4
BEL,34t35,1997,2728.1
BEL,34t35,1998,2795.1
BEL,34t35,1999,2852.1
BEL,34t35,2000,2963
BEL,34t35,2001,3050.4
BEL,34t35,2002,2991.4
BEL,34t35,2003,2896.5
BEL,34t35,2004,3041.2
BEL,34t35,2005,2894.6
BEL,34t35,2006,2993.8
BEL,34t35,2007,3253.5
BEL,34t35,2008,2839.165345
BEL,34t35,2009,2420.507571
BEL,34t35,2010,2863.946463
BEL,34t35,2011,2572.12418
BEL,36t37,1995,849.7
BEL,36t37,1996,820
BEL,36t37,1997,815.1
BEL,36t37,1998,825.5
BEL,36t37,1999,828.3
BEL,36t37,2000,841
BEL,36t37,2001,888.7
BEL,36t37,2002,888.3
BEL,36t37,2003,844.9
BEL,36t37,2004,860.5
BEL,36t37,2005,851.1
BEL,36t37,2006,857.7
BEL,36t37,2007,853.9
BEL,36t37,2008,860.4320342
BEL,36t37,2009,747.0850856
BEL,36t37,2010,715.0509302
BEL,36t37,2011,744.0832949
BEL,E,1995,1862.4
BEL,E,1996,2038.8
BEL,E,1997,2300.8
BEL,E,1998,2164.8
BEL,E,1999,2206
BEL,E,2000,2048.1
BEL,E,2001,2092.1
BEL,E,2002,2230.6
BEL,E,2003,2139.4
BEL,E,2004,2123.3
BEL,E,2005,2156
BEL,E,2006,2255.9
BEL,E,2007,2410.6
BEL,E,2008,2651.839123
BEL,E,2009,2462.204512
BEL,E,2010,2508.656751
BEL,E,2011,2611.423539
BEL,F,1995,5685.5
BEL,F,1996,5512
BEL,F,1997,5653.7
BEL,F,1998,5733.6
BEL,F,1999,6235.1
BEL,F,2000,6552
BEL,F,2001,6787.5
BEL,F,2002,6849.8
BEL,F,2003,6926.2
BEL,F,2004,7132.7
BEL,F,2005,7248.4
BEL,F,2006,7786.7
BEL,F,2007,8280.7
BEL,F,2008,8844.272234
BEL,F,2009,8844.791552
BEL,F,2010,8893.945221
BEL,F,2011,9671.032216
BEL,50,1995,1654.4
BEL,50,1996,1654.5
BEL,50,1997,1689.3
BEL,50,1998,1743.4
BEL,50,1999,1854.9
BEL,50,2000,1961.3
BEL,50,2001,2085.9
BEL,50,2002,2275.9
BEL,50,2003,2339.9
BEL,50,2004,2447.6
BEL,50,2005,2547.3
BEL,50,2006,2698.2
BEL,50,2007,2895.8
BEL,50,2008,3005.417859
BEL,50,2009,2971.388459
BEL,50,2010,2996.738823
BEL,50,2011,3154.84772
BEL,51,1995,7046.8
BEL,51,1996,7127.4
BEL,51,1997,7311.1
BEL,51,1998,7672.7
BEL,51,1999,8073.1
BEL,51,2000,8364.6
BEL,51,2001,8949.6
BEL,51,2002,9594.7
BEL,51,2003,9785.2
BEL,51,2004,10072.9
BEL,51,2005,10411.7
BEL,51,2006,11006.2
BEL,51,2007,11836.1
BEL,51,2008,12413.28932
BEL,51,2009,12620.19145
BEL,51,2010,12530.67566
BEL,51,2011,13012.52636
BEL,52,1995,4071.5
BEL,52,1996,4092.4
BEL,52,1997,4143.9
BEL,52,1998,4301.7
BEL,52,1999,4506
BEL,52,2000,4667.8
BEL,52,2001,4992.2
BEL,52,2002,5320.3
BEL,52,2003,5601.2
BEL,52,2004,5792.2
BEL,52,2005,6058.5
BEL,52,2006,6382.5
BEL,52,2007,6696.4
BEL,52,2008,7105.442295
BEL,52,2009,6727.17518
BEL,52,2010,7000.270253
BEL,52,2011,7358.627831
BEL,H,1995,1649.9
BEL,H,1996,1670.7
BEL,H,1997,1676.1
BEL,H,1998,1764.9
BEL,H,1999,1841.7
BEL,H,2000,1910.9
BEL,H,2001,2002.2
BEL,H,2002,2147.7
BEL,H,2003,2212.9
BEL,H,2004,2309.3
BEL,H,2005,2383.1
BEL,H,2006,2523
BEL,H,2007,2687
BEL,H,2008,2856.977034
BEL,H,2009,3069.250123
BEL,H,2010,3262.06195
BEL,H,2011,3305.246771
BEL,60,1995,3702.4
BEL,60,1996,3723.1
BEL,60,1997,3889.9
BEL,60,1998,4033.3
BEL,60,1999,4267.5
BEL,60,2000,4515.6
BEL,60,2001,4765
BEL,60,2002,5038.2
BEL,60,2003,5196.2
BEL,60,2004,5290.5
BEL,60,2005,4338.3
BEL,60,2006,4508.9
BEL,60,2007,4758.4
BEL,60,2008,4887.769687
BEL,60,2009,4913.917242
BEL,60,2010,5045.72638
BEL,60,2011,5281.463119
BEL,61,1995,161
BEL,61,1996,152
BEL,61,1997,123.9
BEL,61,1998,124.6
BEL,61,1999,105.3
BEL,61,2000,113
BEL,61,2001,86.6
BEL,61,2002,90.3
BEL,61,2003,93.9
BEL,61,2004,106
BEL,61,2005,112.4
BEL,61,2006,123.9
BEL,61,2007,149.6
BEL,61,2008,228.626892
BEL,61,2009,242.6515017
BEL,61,2010,353.5522725
BEL,61,2011,299.4082972
BEL,62,1995,529.4
BEL,62,1996,576.1
BEL,62,1997,597.1
BEL,62,1998,649.6
BEL,62,1999,632.9
BEL,62,2000,656
BEL,62,2001,586.5
BEL,62,2002,322.5
BEL,62,2003,296.8
BEL,62,2004,288
BEL,62,2005,321
BEL,62,2006,335.2
BEL,62,2007,347.4
BEL,62,2008,367.3866538
BEL,62,2009,399.9773047
BEL,62,2010,314.1788564
BEL,62,2011,265.3429279
BEL,63,1995,2023.7
BEL,63,1996,2118.1
BEL,63,1997,2289.8
BEL,63,1998,2300.7
BEL,63,1999,2481.2
BEL,63,2000,2580.3
BEL,63,2001,2793.4
BEL,63,2002,2905.4
BEL,63,2003,3037.7
BEL,63,2004,3173.1
BEL,63,2005,4198.7
BEL,63,2006,4394.7
BEL,63,2007,4546.3
BEL,63,2008,4847.623531
BEL,63,2009,4918.777656
BEL,63,2010,4882.722435
BEL,63,2011,5095.839323
BEL,64,1995,2532.5
BEL,64,1996,2513
BEL,64,1997,2787.4
BEL,64,1998,2835.8
BEL,64,1999,3127.5
BEL,64,2000,3341.4
BEL,64,2001,3616.4
BEL,64,2002,3752.8
BEL,64,2003,3674
BEL,64,2004,3632.4
BEL,64,2005,3611.6
BEL,64,2006,3635.4
BEL,64,2007,3575.7
BEL,64,2008,3651.928205
BEL,64,2009,3297.07659
BEL,64,2010,3236.408839
BEL,64,2011,3157.75186
BEL,J,1995,7049.5
BEL,J,1996,7256.5
BEL,J,1997,7403.1
BEL,J,1998,7454.7
BEL,J,1999,7770.9
BEL,J,2000,8054.8
BEL,J,2001,8243.6
BEL,J,2002,8495.2
BEL,J,2003,8370
BEL,J,2004,8404.1
BEL,J,2005,8597.6
BEL,J,2006,8863.8
BEL,J,2007,9273.7
BEL,J,2008,9378.208649
BEL,J,2009,9254.363045
BEL,J,2010,9162.694729
BEL,J,2011,9413.536848
BEL,70,1995,425.9
BEL,70,1996,423.5
BEL,70,1997,433.7
BEL,70,1998,470.9
BEL,70,1999,570.2
BEL,70,2000,545.8
BEL,70,2001,592.1
BEL,70,2002,639.7
BEL,70,2003,674.5
BEL,70,2004,713.9
BEL,70,2005,778.3
BEL,70,2006,769.7
BEL,70,2007,834.9
BEL,70,2008,905.2251414
BEL,70,2009,978.149694
BEL,70,2010,994.5382179
BEL,70,2011,1054.285356
BEL,71t74,1995,8259.6
BEL,71t74,1996,8641.2
BEL,71t74,1997,9617.2
BEL,71t74,1998,10709.8
BEL,71t74,1999,11939.1
BEL,71t74,2000,13625
BEL,71t74,2001,15074.2
BEL,71t74,2002,15155.7
BEL,71t74,2003,15289.7
BEL,71t74,2004,16108.8
BEL,71t74,2005,17043.5
BEL,71t74,2006,18630.7
BEL,71t74,2007,20575.3
BEL,71t74,2008,22328.49784
BEL,71t74,2009,22251.53665
BEL,71t74,2010,22936.16958
BEL,71t74,2011,24668.66021
BEL,L,1995,11986.1
BEL,L,1996,12212.6
BEL,L,1997,12681.4
BEL,L,1998,12933
BEL,L,1999,13791
BEL,L,2000,14391.4
BEL,L,2001,14849.9
BEL,L,2002,16013.5
BEL,L,2003,16702.2
BEL,L,2004,17233.1
BEL,L,2005,18222.9
BEL,L,2006,18883.5
BEL,L,2007,19464
BEL,L,2008,20448.84608
BEL,L,2009,21281.91002
BEL,L,2010,21693.81349
BEL,L,2011,22425.41652
BEL,M,1995,11546.7
BEL,M,1996,11774.1
BEL,M,1997,12143.4
BEL,M,1998,12621.9
BEL,M,1999,12920.7
BEL,M,2000,13297.2
BEL,M,2001,14061.3
BEL,M,2002,14752.7
BEL,M,2003,15316.8
BEL,M,2004,15692.4
BEL,M,2005,16467.7
BEL,M,2006,17136.6
BEL,M,2007,17940.6
BEL,M,2008,19174.06173
BEL,M,2009,19936.05726
BEL,M,2010,20702.27556
BEL,M,2011,21720.77063
BEL,N,1995,7840.4
BEL,N,1996,8118.7
BEL,N,1997,8527.6
BEL,N,1998,9016.9
BEL,N,1999,9524.4
BEL,N,2000,10180.9
BEL,N,2001,10998.8
BEL,N,2002,11816.3
BEL,N,2003,12422.8
BEL,N,2004,12871
BEL,N,2005,13639.3
BEL,N,2006,14305.3
BEL,N,2007,14988.2
BEL,N,2008,16125.19826
BEL,N,2009,17310.5744
BEL,N,2010,18150.08184
BEL,N,2011,19312.32829
BEL,O,1995,2460.6
BEL,O,1996,2506.4
BEL,O,1997,2639.3
BEL,O,1998,2792
BEL,O,1999,2940.1
BEL,O,2000,3020.8
BEL,O,2001,3191.7
BEL,O,2002,3434.9
BEL,O,2003,3537.4
BEL,O,2004,3728.9
BEL,O,2005,3930
BEL,O,2006,4198.7
BEL,O,2007,4522.9
BEL,O,2008,4999.448591
BEL,O,2009,5377.984483
BEL,O,2010,5706.350232
BEL,O,2011,5937.417536
BEL,P,1995,442.7
BEL,P,1996,457.3
BEL,P,1997,464.4
BEL,P,1998,473.2
BEL,P,1999,475.9
BEL,P,2000,501.8
BEL,P,2001,545
BEL,P,2002,591
BEL,P,2003,613.3
BEL,P,2004,654.7
BEL,P,2005,644.2
BEL,P,2006,580.9
BEL,P,2007,529.7
BEL,P,2008,514.3
BEL,P,2009,522.4
BEL,P,2010,472.0354982
BEL,P,2011,468.558451
BGR,AtB,1995,18.95764506
BGR,AtB,1996,33.22473876
BGR,AtB,1997,302.7
BGR,AtB,1998,401.7
BGR,AtB,1999,349.4
BGR,AtB,2000,346.3
BGR,AtB,2001,294.6
BGR,AtB,2002,292.4
BGR,AtB,2003,305.3
BGR,AtB,2004,320.9
BGR,AtB,2005,337.7
BGR,AtB,2006,340.8
BGR,AtB,2007,375.9
BGR,AtB,2008,450.3767276
BGR,AtB,2009,562.6852204
BGR,AtB,2010,563.4558537
BGR,AtB,2011,541.0196101
BGR,C,1995,14.99952425
BGR,C,1996,26.28782601
BGR,C,1997,239.5
BGR,C,1998,311.6
BGR,C,1999,256.8
BGR,C,2000,273.9
BGR,C,2001,375.3
BGR,C,2002,399.7
BGR,C,2003,288.3
BGR,C,2004,296.2
BGR,C,2005,299.4
BGR,C,2006,317.2
BGR,C,2007,353.2586098
BGR,C,2008,409.8042463
BGR,C,2009,392.2890171
BGR,C,2010,412.0861962
BGR,C,2011,405.5863673
BGR,15t16,1995,21.35320319
BGR,15t16,1996,37.42313962
BGR,15t16,1997,340.9502914
BGR,15t16,1998,434
BGR,15t16,1999,433
BGR,15t16,2000,425.4
BGR,15t16,2001,409.4
BGR,15t16,2002,435.1
BGR,15t16,2003,453.8
BGR,15t16,2004,461
BGR,15t16,2005,514.5
BGR,15t16,2006,545.5
BGR,15t16,2007,678.5332746
BGR,15t16,2008,754.1019946
BGR,15t16,2009,696.1042579
BGR,15t16,2010,750.4963624
BGR,15t16,2011,816.4366918
BGR,17t18,1995,15.06532447
BGR,17t18,1996,26.40314597
BGR,17t18,1997,240.5506434
BGR,17t18,1998,306.2
BGR,17t18,1999,312.5
BGR,17t18,2000,349.6
BGR,17t18,2001,418.8
BGR,17t18,2002,449.6
BGR,17t18,2003,488.2
BGR,17t18,2004,537.6
BGR,17t18,2005,558.8
BGR,17t18,2006,633.7
BGR,17t18,2007,788.2429626
BGR,17t18,2008,876.0301265
BGR,17t18,2009,808.6549372
BGR,17t18,2010,871.8415121
BGR,17t18,2011,948.4435043
BGR,19,1995,2.484646915
BGR,19,1996,4.354535831
BGR,19,1997,39.67278736
BGR,19,1998,50.5
BGR,19,1999,46.8
BGR,19,2000,45.6
BGR,19,2001,56.4
BGR,19,2002,54.1
BGR,19,2003,56.2
BGR,19,2004,55
BGR,19,2005,56.7
BGR,19,2006,72.7
BGR,19,2007,90.42964081
BGR,19,2008,100.5008524
BGR,19,2009,92.7713649
BGR,19,2010,100.0203218
BGR,19,2011,108.8083364
BGR,20,1995,1.756473166
BGR,20,1996,3.078355033
BGR,20,1997,28.04591106
BGR,20,1998,35.7
BGR,20,1999,38
BGR,20,2000,38
BGR,20,2001,40.7
BGR,20,2002,43.4
BGR,20,2003,52
BGR,20,2004,58
BGR,20,2005,66.2
BGR,20,2006,80.4
BGR,20,2007,100.0074707
BGR,20,2008,111.1453719
BGR,20,2009,102.5972179
BGR,20,2010,110.613946
BGR,20,2011,120.3327406
BGR,21t22,1995,4.915172809
BGR,21t22,1996,8.614220387
BGR,21t22,1997,78.48141499
BGR,21t22,1998,99.9
BGR,21t22,1999,106.1
BGR,21t22,2000,114.2
BGR,21t22,2001,117.3
BGR,21t22,2002,138
BGR,21t22,2003,145.5
BGR,21t22,2004,150.5
BGR,21t22,2005,162.9
BGR,21t22,2006,174.8
BGR,21t22,2007,217.4291776
BGR,21t22,2008,234.8309056
BGR,21t22,2009,229.5055493
BGR,21t22,2010,250.5391925
BGR,21t22,2011,272.9004275
BGR,23,1995,6.543723559
BGR,23,1996,11.4683815
BGR,23,1997,104.4847667
BGR,23,1998,133
BGR,23,1999,123.7
BGR,23,2000,96.4
BGR,23,2001,107.6
BGR,23,2002,100.4
BGR,23,2003,97.4
BGR,23,2004,91.1
BGR,23,2005,94.8
BGR,23,2006,87.6
BGR,23,2007,108.9633636
BGR,23,2008,121.0986888
BGR,23,2009,111.7850284
BGR,23,2010,120.5196725
BGR,23,2011,131.108807
BGR,24,1995,11.58189869
BGR,24,1996,20.29817296
BGR,24,1997,184.9301811
BGR,24,1998,235.4
BGR,24,1999,213.3
BGR,24,2000,202.9
BGR,24,2001,203.5
BGR,24,2002,181.4
BGR,24,2003,176.4
BGR,24,2004,165
BGR,24,2005,185.5
BGR,24,2006,193.5
BGR,24,2007,240.6896217
BGR,24,2008,267.4953913
BGR,24,2009,246.9224086
BGR,24,2010,266.2163999
BGR,24,2011,289.6067825
BGR,25,1995,3.483425775
BGR,25,1996,6.104973007
BGR,25,1997,55.62046228
BGR,25,1998,70.8
BGR,25,1999,63.3
BGR,25,2000,56.9
BGR,25,2001,57.8
BGR,25,2002,60.5
BGR,25,2003,68.5
BGR,25,2004,67.4
BGR,25,2005,75.2
BGR,25,2006,83.1
BGR,25,2007,103.3659306
BGR,25,2008,114.8778657
BGR,25,2009,106.0426468
BGR,25,2010,114.3285934
BGR,25,2011,124.3737655
BGR,26,1995,6.794648297
BGR,26,1996,11.9081465
BGR,26,1997,108.4913254
BGR,26,1998,138.1
BGR,26,1999,132.6
BGR,26,2000,119
BGR,26,2001,110.7
BGR,26,2002,114
BGR,26,2003,122.4
BGR,26,2004,126.9
BGR,26,2005,149.8
BGR,26,2006,168.7
BGR,26,2007,209.8415461
BGR,26,2008,233.2117443
BGR,26,2009,215.2755056
BGR,26,2010,232.0966752
BGR,26,2011,252.4892207
BGR,27t28,1995,19.28676418
BGR,27t28,1996,33.80154546
BGR,27t28,1997,307.9551019
BGR,27t28,1998,392
BGR,27t28,1999,221.9
BGR,27t28,2000,302.5
BGR,27t28,2001,290.4
BGR,27t28,2002,295.2
BGR,27t28,2003,322.3
BGR,27t28,2004,336
BGR,27t28,2005,373
BGR,27t28,2006,425.7
BGR,27t28,2007,529.5171677
BGR,27t28,2008,588.4898609
BGR,27t28,2009,543.229299
BGR,27t28,2010,585.6760797
BGR,27t28,2011,637.1349216
BGR,29,1995,17.43680924
BGR,29,1996,30.55935641
BGR,29,1997,278.4165513
BGR,29,1998,354.4
BGR,29,1999,306.2
BGR,29,2000,331.9
BGR,29,2001,323.6
BGR,29,2002,341.6
BGR,29,2003,340.9
BGR,29,2004,341.1
BGR,29,2005,380
BGR,29,2006,436.8
BGR,29,2007,543.3241693
BGR,29,2008,603.8345578
BGR,29,2009,557.3938403
BGR,29,2010,600.9474081
BGR,29,2011,653.7480238
BGR,30t33,1995,7.326018331
BGR,30t33,1996,12.83941357
BGR,30t33,1997,116.9758027
BGR,30t33,1998,148.9
BGR,30t33,1999,138
BGR,30t33,2000,137.1
BGR,30t33,2001,151.4
BGR,30t33,2002,151.4
BGR,30t33,2003,150.2
BGR,30t33,2004,158.5
BGR,30t33,2005,174.8
BGR,30t33,2006,205
BGR,30t33,2007,254.9941728
BGR,30t33,2008,283.3930502
BGR,30t33,2009,261.5973838
BGR,30t33,2010,282.0380464
