iso_i,code,year,k_ppi
AUT,52,2006,60.86139366
AUT,52,2007,57.29576493
AUT,52,2008,NA
AUT,52,2009,NA
AUT,52,2010,.
AUT,52,2011,.
AUT,H,1995,100
AUT,H,1996,101.9156811
AUT,H,1997,103.6265449
AUT,H,1998,102.4241712
AUT,H,1999,100.6729949
AUT,H,2000,102.0799061
AUT,H,2001,100.1950938
AUT,H,2002,96.89868296
AUT,H,2003,95.74079496
AUT,H,2004,93.92321868
AUT,H,2005,92.06748927
AUT,H,2006,89.84361518
AUT,H,2007,87.71404712
AUT,H,2008,NA
AUT,H,2009,NA
AUT,H,2010,.
AUT,H,2011,.
AUT,60,1995,100
AUT,60,1996,101.4508738
AUT,60,1997,103.3590196
AUT,60,1998,104.0858584
AUT,60,1999,103.2313722
AUT,60,2000,105.3483792
AUT,60,2001,106.7127662
AUT,60,2002,106.1177743
AUT,60,2003,107.6268813
AUT,60,2004,110.3295428
AUT,60,2005,110.5718271
AUT,60,2006,111.2944151
AUT,60,2007,112.556898
AUT,60,2008,NA
AUT,60,2009,NA
AUT,60,2010,.
AUT,60,2011,.
AUT,61,1995,100
AUT,61,1996,101.4508738
AUT,61,1997,103.3590196
AUT,61,1998,104.0858584
AUT,61,1999,103.2313722
AUT,61,2000,105.3483792
AUT,61,2001,106.7127662
AUT,61,2002,106.1177743
AUT,61,2003,107.6268813
AUT,61,2004,110.3295428
AUT,61,2005,110.5718271
AUT,61,2006,111.2944151
AUT,61,2007,112.556898
AUT,61,2008,NA
AUT,61,2009,NA
AUT,61,2010,.
AUT,61,2011,.
AUT,62,1995,100
AUT,62,1996,101.4508738
AUT,62,1997,103.3590196
AUT,62,1998,104.0858584
AUT,62,1999,103.2313722
AUT,62,2000,105.3483792
AUT,62,2001,106.7127662
AUT,62,2002,106.1177743
AUT,62,2003,107.6268813
AUT,62,2004,110.3295428
AUT,62,2005,110.5718271
AUT,62,2006,111.2944151
AUT,62,2007,112.556898
AUT,62,2008,NA
AUT,62,2009,NA
AUT,62,2010,.
AUT,62,2011,.
AUT,63,1995,100
AUT,63,1996,101.4508738
AUT,63,1997,103.3590196
AUT,63,1998,104.0858584
AUT,63,1999,103.2313722
AUT,63,2000,105.3483792
AUT,63,2001,106.7127662
AUT,63,2002,106.1177743
AUT,63,2003,107.6268813
AUT,63,2004,110.3295428
AUT,63,2005,110.5718271
AUT,63,2006,111.2944151
AUT,63,2007,112.556898
AUT,63,2008,NA
AUT,63,2009,NA
AUT,63,2010,.
AUT,63,2011,.
AUT,64,1995,100
AUT,64,1996,98.73331711
AUT,64,1997,98.26123494
AUT,64,1998,95.82787704
AUT,64,1999,93.70363479
AUT,64,2000,94.6590894
AUT,64,2001,93.15179744
AUT,64,2002,91.35252565
AUT,64,2003,87.53165397
AUT,64,2004,83.8929698
AUT,64,2005,83.22143867
AUT,64,2006,82.99957788
AUT,64,2007,81.72237505
AUT,64,2008,NA
AUT,64,2009,NA
AUT,64,2010,.
AUT,64,2011,.
AUT,J,1995,100
AUT,J,1996,98.94023329
AUT,J,1997,97.22828526
AUT,J,1998,92.9794386
AUT,J,1999,89.3733016
AUT,J,2000,92.21357419
AUT,J,2001,90.60453875
AUT,J,2002,86.35968316
AUT,J,2003,79.67183866
AUT,J,2004,80.86681458
AUT,J,2005,80.06451982
AUT,J,2006,78.9674202
AUT,J,2007,76.89786179
AUT,J,2008,NA
AUT,J,2009,NA
AUT,J,2010,.
AUT,J,2011,.
AUT,70,1995,100
AUT,70,1996,101.5860723
AUT,70,1997,102.9474932
AUT,70,1998,103.903614
AUT,70,1999,104.8320414
AUT,70,2000,106.5270742
AUT,70,2001,108.151948
AUT,70,2002,109.1239636
AUT,70,2003,110.5498436
AUT,70,2004,113.0170284
AUT,70,2005,115.2887737
AUT,70,2006,118.8247413
AUT,70,2007,123.6293151
AUT,70,2008,NA
AUT,70,2009,NA
AUT,70,2010,.
AUT,70,2011,.
AUT,71t74,1995,100
AUT,71t74,1996,96.87608863
AUT,71t74,1997,92.59013999
AUT,71t74,1998,85.73815499
AUT,71t74,1999,80.77372033
AUT,71t74,2000,75.97711304
AUT,71t74,2001,70.18819967
AUT,71t74,2002,67.36966231
AUT,71t74,2003,69.67404571
AUT,71t74,2004,70.68578464
AUT,71t74,2005,67.12659986
AUT,71t74,2006,63.83876384
AUT,71t74,2007,59.68314381
AUT,71t74,2008,NA
AUT,71t74,2009,NA
AUT,71t74,2010,.
AUT,71t74,2011,.
AUT,L,1995,100
AUT,L,1996,101.1072557
AUT,L,1997,102.2143384
AUT,L,1998,100.9351242
AUT,L,1999,96.9596972
AUT,L,2000,98.57064454
AUT,L,2001,95.22423007
AUT,L,2002,100.4129179
AUT,L,2003,94.24060716
AUT,L,2004,77.58402733
AUT,L,2005,74.30515372
AUT,L,2006,71.73638803
AUT,L,2007,69.09503513
AUT,L,2008,NA
AUT,L,2009,NA
AUT,L,2010,.
AUT,L,2011,.
AUT,M,1995,100
AUT,M,1996,100.5893633
AUT,M,1997,101.0232833
AUT,M,1998,92.55422676
AUT,M,1999,80.09341798
AUT,M,2000,83.91257666
AUT,M,2001,72.42881096
AUT,M,2002,71.06621657
AUT,M,2003,63.00660399
AUT,M,2004,68.33624364
AUT,M,2005,62.33203016
AUT,M,2006,58.05685787
AUT,M,2007,54.50590678
AUT,M,2008,NA
AUT,M,2009,NA
AUT,M,2010,.
AUT,M,2011,.
AUT,N,1995,100
AUT,N,1996,102.3889273
AUT,N,1997,105.9104983
AUT,N,1998,108.0626635
AUT,N,1999,108.316775
AUT,N,2000,110.8186584
AUT,N,2001,112.9038258
AUT,N,2002,113.9506709
AUT,N,2003,114.522239
AUT,N,2004,116.0210551
AUT,N,2005,118.3729236
AUT,N,2006,120.3924313
AUT,N,2007,122.9419239
AUT,N,2008,NA
AUT,N,2009,NA
AUT,N,2010,.
AUT,N,2011,.
AUT,O,1995,100
AUT,O,1996,101.5924215
AUT,O,1997,103.9006336
AUT,O,1998,104.108269
AUT,O,1999,101.9934753
AUT,O,2000,103.8678212
AUT,O,2001,102.2194659
AUT,O,2002,100.9762284
AUT,O,2003,100.104878
AUT,O,2004,100.3868887
AUT,O,2005,103.1046435
AUT,O,2006,98.10708183
AUT,O,2007,98.21412439
AUT,O,2008,NA
AUT,O,2009,NA
AUT,O,2010,.
AUT,O,2011,.
AUT,P,1995,NA
AUT,P,1996,NA
AUT,P,1997,NA
AUT,P,1998,NA
AUT,P,1999,NA
AUT,P,2000,NA
AUT,P,2001,NA
AUT,P,2002,NA
AUT,P,2003,NA
AUT,P,2004,NA
AUT,P,2005,NA
AUT,P,2006,NA
AUT,P,2007,NA
AUT,P,2008,NA
AUT,P,2009,NA
AUT,P,2010,.
AUT,P,2011,.
BEL,AtB,1995,100
BEL,AtB,1996,100.8332627
BEL,AtB,1997,102.2750403
BEL,AtB,1998,102.3874141
BEL,AtB,1999,102.7425579
BEL,AtB,2000,106.0130608
BEL,AtB,2001,106.4222712
BEL,AtB,2002,104.3359342
BEL,AtB,2003,108.6602069
BEL,AtB,2004,114.9913069
BEL,AtB,2005,115.7132559
BEL,AtB,2006,109.8030277
BEL,AtB,2007,113.7689763
BEL,AtB,2008,118.4229497
BEL,AtB,2009,114.4527606
BEL,AtB,2010,.
BEL,AtB,2011,.
BEL,C,1995,100
BEL,C,1996,101.318626
BEL,C,1997,102.1973452
BEL,C,1998,103.9799525
BEL,C,1999,106.7036539
BEL,C,2000,109.4295438
BEL,C,2001,108.9316394
BEL,C,2002,107.2945734
BEL,C,2003,110.8794852
BEL,C,2004,114.7171793
BEL,C,2005,115.9964107
BEL,C,2006,119.5156648
BEL,C,2007,122.7482136
BEL,C,2008,126.3692372
BEL,C,2009,126.8977819
BEL,C,2010,.
BEL,C,2011,.
BEL,15t16,1995,100
BEL,15t16,1996,102.3525892
BEL,15t16,1997,103.6136568
BEL,15t16,1998,106.3086624
BEL,15t16,1999,108.5138684
BEL,15t16,2000,110.8143748
BEL,15t16,2001,111.2077659
BEL,15t16,2002,109.5998493
BEL,15t16,2003,113.9393402
BEL,15t16,2004,117.7591117
BEL,15t16,2005,119.6141443
BEL,15t16,2006,125.2933811
BEL,15t16,2007,129.3669175
BEL,15t16,2008,137.5849115
BEL,15t16,2009,138.1999313
BEL,15t16,2010,.
BEL,15t16,2011,.
BEL,17t18,1995,100
BEL,17t18,1996,103.9717777
BEL,17t18,1997,104.5344646
BEL,17t18,1998,105.6917092
BEL,17t18,1999,108.189731
BEL,17t18,2000,109.8997714
BEL,17t18,2001,111.4328732
BEL,17t18,2002,115.8398541
BEL,17t18,2003,128.6157025
BEL,17t18,2004,142.296026
BEL,17t18,2005,146.8887375
BEL,17t18,2006,150.2505715
BEL,17t18,2007,152.4804378
BEL,17t18,2008,155.9115087
BEL,17t18,2009,157.4017496
BEL,17t18,2010,.
BEL,17t18,2011,.
BEL,19,1995,100
BEL,19,1996,102.8346074
BEL,19,1997,103.6874199
BEL,19,1998,105.5775264
BEL,19,1999,107.9790995
BEL,19,2000,110.4679422
BEL,19,2001,111.71623
BEL,19,2002,110.2525297
BEL,19,2003,120.8530334
BEL,19,2004,133.4662631
BEL,19,2005,136.6377977
BEL,19,2006,139.748575
BEL,19,2007,142.6295789
BEL,19,2008,146.6660775
BEL,19,2009,148.9947417
BEL,19,2010,.
BEL,19,2011,.
BEL,20,1995,100
BEL,20,1996,101.6744227
BEL,20,1997,102.5479389
BEL,20,1998,104.6756219
BEL,20,1999,107.180655
BEL,20,2000,110.0146319
BEL,20,2001,110.744029
BEL,20,2002,108.8143723
BEL,20,2003,111.8485759
BEL,20,2004,113.6385139
BEL,20,2005,116.2579623
BEL,20,2006,119.4307843
BEL,20,2007,122.1690485
BEL,20,2008,124.5574661
BEL,20,2009,127.007492
BEL,20,2010,.
BEL,20,2011,.
BEL,21t22,1995,100
BEL,21t22,1996,101.3659161
BEL,21t22,1997,102.0456728
BEL,21t22,1998,102.5322804
BEL,21t22,1999,104.0251841
BEL,21t22,2000,106.7121972
BEL,21t22,2001,107.3642087
BEL,21t22,2002,105.1339238
BEL,21t22,2003,108.9958382
BEL,21t22,2004,111.3477751
BEL,21t22,2005,113.1917618
BEL,21t22,2006,115.5746452
BEL,21t22,2007,118.783481
BEL,21t22,2008,120.883577
BEL,21t22,2009,122.2729698
BEL,21t22,2010,.
BEL,21t22,2011,.
BEL,23,1995,100
BEL,23,1996,101.3670723
BEL,23,1997,102.0618667
BEL,23,1998,103.0440144
BEL,23,1999,104.1558999
BEL,23,2000,107.2213585
BEL,23,2001,107.0615987
BEL,23,2002,105.2206079
BEL,23,2003,108.0480352
BEL,23,2004,113.493808
BEL,23,2005,125.0125985
BEL,23,2006,132.9008739
BEL,23,2007,136.8905806
BEL,23,2008,144.7316786
BEL,23,2009,141.6018871
BEL,23,2010,.
BEL,23,2011,.
BEL,24,1995,100
BEL,24,1996,101.9368286
BEL,24,1997,102.8991452
BEL,24,1998,105.4845397
BEL,24,1999,107.7772481
BEL,24,2000,110.8659741
BEL,24,2001,111.5134314
BEL,24,2002,109.3083072
BEL,24,2003,111.31609
BEL,24,2004,113.5001497
BEL,24,2005,114.5544851
BEL,24,2006,117.9115068
BEL,24,2007,120.1465648
BEL,24,2008,122.7552412
BEL,24,2009,124.016896
BEL,24,2010,.
BEL,24,2011,.
BEL,25,1995,100
BEL,25,1996,101.8723516
BEL,25,1997,102.4406267
BEL,25,1998,104.7695694
BEL,25,1999,106.9386504
BEL,25,2000,109.4942461
BEL,25,2001,110.3088833
BEL,25,2002,108.5328866
BEL,25,2003,110.7391957
BEL,25,2004,113.7886104
BEL,25,2005,116.2150029
BEL,25,2006,120.8531792
BEL,25,2007,122.7452397
BEL,25,2008,124.6143065
BEL,25,2009,125.898674
BEL,25,2010,.
BEL,25,2011,.
BEL,26,1995,100
BEL,26,1996,101.9749806
BEL,26,1997,102.6668881
BEL,26,1998,105.4356249
BEL,26,1999,107.8811026
BEL,26,2000,110.7051921
BEL,26,2001,111.1712609
BEL,26,2002,109.6025684
BEL,26,2003,111.9174139
BEL,26,2004,114.3817115
BEL,26,2005,116.2969113
BEL,26,2006,120.5657035
BEL,26,2007,122.9713274
BEL,26,2008,125.2518543
BEL,26,2009,126.3256947
BEL,26,2010,.
BEL,26,2011,.
BEL,27t28,1995,100
BEL,27t28,1996,100.9106902
BEL,27t28,1997,102.2407912
BEL,27t28,1998,104.2616867
BEL,27t28,1999,105.6121683
BEL,27t28,2000,107.2662133
BEL,27t28,2001,109.457662
BEL,27t28,2002,107.108532
BEL,27t28,2003,108.4579409
BEL,27t28,2004,112.0352691
BEL,27t28,2005,114.7061978
BEL,27t28,2006,117.6517281
BEL,27t28,2007,115.4870959
BEL,27t28,2008,118.0110699
BEL,27t28,2009,115.3047433
BEL,27t28,2010,.
BEL,27t28,2011,.
BEL,29,1995,100
BEL,29,1996,100.7947474
BEL,29,1997,101.8926127
BEL,29,1998,103.4585435
BEL,29,1999,104.5285606
BEL,29,2000,107.1088118
BEL,29,2001,107.681844
BEL,29,2002,105.7785204
BEL,29,2003,106.6718079
BEL,29,2004,108.763643
BEL,29,2005,110.8126346
BEL,29,2006,113.7217099
BEL,29,2007,116.0491844
BEL,29,2008,118.1313797
BEL,29,2009,119.5152255
BEL,29,2010,.
BEL,29,2011,.
BEL,30t33,1995,100
BEL,30t33,1996,102.4634462
BEL,30t33,1997,103.8802869
BEL,30t33,1998,105.9856548
BEL,30t33,1999,107.5704829
BEL,30t33,2000,110.5179979
BEL,30t33,2001,111.1755799
BEL,30t33,2002,108.9188024
BEL,30t33,2003,108.2999016
BEL,30t33,2004,109.1630472
BEL,30t33,2005,109.8228396
BEL,30t33,2006,110.4340042
BEL,30t33,2007,111.3988263
BEL,30t33,2008,114.430335
BEL,30t33,2009,115.2724821
BEL,30t33,2010,.
BEL,30t33,2011,.
BEL,34t35,1995,100
BEL,34t35,1996,101.945785
BEL,34t35,1997,102.66369
BEL,34t35,1998,105.0351839
BEL,34t35,1999,106.7073771
BEL,34t35,2000,109.4367292
BEL,34t35,2001,110.2782976
BEL,34t35,2002,108.3412675
BEL,34t35,2003,111.0793745
BEL,34t35,2004,115.1996673
BEL,34t35,2005,117.4737625
BEL,34t35,2006,121.6520569
BEL,34t35,2007,124.6002823
BEL,34t35,2008,127.3745034
BEL,34t35,2009,127.1775173
BEL,34t35,2010,.
BEL,34t35,2011,.
BEL,36t37,1995,100
BEL,36t37,1996,101.855367
BEL,36t37,1997,102.6036581
BEL,36t37,1998,104.8090322
BEL,36t37,1999,107.0253783
BEL,36t37,2000,109.720104
BEL,36t37,2001,110.5649488
BEL,36t37,2002,108.8675788
BEL,36t37,2003,110.8162079
BEL,36t37,2004,113.6447921
BEL,36t37,2005,115.7645845
BEL,36t37,2006,119.4588604
BEL,36t37,2007,122.0219221
BEL,36t37,2008,124.7802855
BEL,36t37,2009,125.9883038
BEL,36t37,2010,.
BEL,36t37,2011,.
BEL,E,1995,100
BEL,E,1996,101.8778145
BEL,E,1997,102.8294771
BEL,E,1998,104.7350207
BEL,E,1999,107.5744804
BEL,E,2000,110.9163912
BEL,E,2001,112.4414916
BEL,E,2002,109.805009
BEL,E,2003,110.3351893
BEL,E,2004,112.2828812
BEL,E,2005,114.0087402
BEL,E,2006,118.8180749
BEL,E,2007,122.6502363
BEL,E,2008,127.9564764
BEL,E,2009,128.1217418
BEL,E,2010,.
BEL,E,2011,.
BEL,F,1995,100
BEL,F,1996,100.7923211
BEL,F,1997,101.9164874
BEL,F,1998,103.2319782
BEL,F,1999,105.4305881
BEL,F,2000,108.0929167
BEL,F,2001,107.8021467
BEL,F,2002,106.1872386
BEL,F,2003,109.3305806
BEL,F,2004,112.8241436
BEL,F,2005,114.452023
BEL,F,2006,118.388767
BEL,F,2007,121.379698
BEL,F,2008,125.6515301
BEL,F,2009,124.690584
BEL,F,2010,.
BEL,F,2011,.
BEL,50,1995,100
BEL,50,1996,100.6363412
BEL,50,1997,101.2115164
BEL,50,1998,102.5571688
BEL,50,1999,104.9812746
BEL,50,2000,107.3088025
BEL,50,2001,107.8356888
BEL,50,2002,106.5029134
BEL,50,2003,109.3090386
BEL,50,2004,112.4885984
BEL,50,2005,114.6369207
BEL,50,2006,118.0021247
BEL,50,2007,120.4809581
BEL,50,2008,123.710953
BEL,50,2009,123.9760058
BEL,50,2010,.
BEL,50,2011,.
BEL,51,1995,100
BEL,51,1996,100.4004818
BEL,51,1997,101.3282472
BEL,51,1998,101.4571622
BEL,51,1999,102.9787819
BEL,51,2000,105.6680333
BEL,51,2001,106.082252
BEL,51,2002,103.6149034
BEL,51,2003,104.7360413
BEL,51,2004,105.6849402
BEL,51,2005,106.7247136
BEL,51,2006,109.4625724
BEL,51,2007,111.2589289
BEL,51,2008,113.7283909
BEL,51,2009,113.6480832
BEL,51,2010,.
BEL,51,2011,.
BEL,52,1995,100
BEL,52,1996,101.3662649
BEL,52,1997,102.2634167
BEL,52,1998,103.3810733
BEL,52,1999,105.5547749
BEL,52,2000,108.0905799
BEL,52,2001,108.4970005
BEL,52,2002,106.4724639
BEL,52,2003,109.5843917
BEL,52,2004,110.900935
BEL,52,2005,112.4142031
BEL,52,2006,115.1932119
BEL,52,2007,117.4631141
BEL,52,2008,120.3426471
BEL,52,2009,121.3349187
BEL,52,2010,.
BEL,52,2011,.
BEL,H,1995,100
BEL,H,1996,101.2373345
BEL,H,1997,101.9181901
BEL,H,1998,102.6162011
BEL,H,1999,104.6512625
BEL,H,2000,107.2213585
BEL,H,2001,107.8335925
BEL,H,2002,105.9615075
BEL,H,2003,108.9476224
BEL,H,2004,111.0781108
BEL,H,2005,112.9909398
BEL,H,2006,116.636466
BEL,H,2007,118.6972605
BEL,H,2008,121.6329813
BEL,H,2009,122.7330724
BEL,H,2010,.
BEL,H,2011,.
BEL,60,1995,100
BEL,60,1996,100.7677214
BEL,60,1997,101.7938518
BEL,60,1998,102.9089778
BEL,60,1999,105.0706068
BEL,60,2000,107.2236578
BEL,60,2001,107.473489
BEL,60,2002,105.2464536
BEL,60,2003,108.1565037
BEL,60,2004,111.3131681
BEL,60,2005,110.9078627
BEL,60,2006,115.2900936
BEL,60,2007,117.2394197
BEL,60,2008,119.5554507
BEL,60,2009,121.5026323
BEL,60,2010,.
BEL,60,2011,.
BEL,61,1995,100
BEL,61,1996,102.3700035
BEL,61,1997,99.49941581
BEL,61,1998,101.0226067
BEL,61,1999,104.791459
BEL,61,2000,107.1914761
BEL,61,2001,108.5431606
BEL,61,2002,107.3265374
BEL,61,2003,109.6386575
BEL,61,2004,120.6118489
BEL,61,2005,109.7737188
BEL,61,2006,121.2785799
BEL,61,2007,133.2111351
BEL,61,2008,136.8116967
BEL,61,2009,129.9814559
BEL,61,2010,.
BEL,61,2011,.
BEL,62,1995,100
BEL,62,1996,105.5602996
BEL,62,1997,114.8792609
BEL,62,1998,127.933086
BEL,62,1999,124.1408273
BEL,62,2000,139.9874011
BEL,62,2001,139.6290334
BEL,62,2002,129.3007629
BEL,62,2003,128.5546301
BEL,62,2004,129.2167705
BEL,62,2005,127.0203682
BEL,62,2006,129.3413593
BEL,62,2007,130.1140897
BEL,62,2008,113.3827955
BEL,62,2009,113.5171835
BEL,62,2010,.
BEL,62,2011,.
BEL,63,1995,100
BEL,63,1996,100.5037676
BEL,63,1997,100.8132858
BEL,63,1998,102.1452814
BEL,63,1999,104.3812838
BEL,63,2000,106.7304203
BEL,63,2001,107.0708903
BEL,63,2002,105.6353662
BEL,63,2003,109.3880078
BEL,63,2004,112.6582278
BEL,63,2005,114.5377505
BEL,63,2006,120.6950285
BEL,63,2007,124.6611309
BEL,63,2008,128.383888
BEL,63,2009,124.8511111
BEL,63,2010,.
BEL,63,2011,.
BEL,64,1995,100
BEL,64,1996,100.1309212
BEL,64,1997,100.7051892
BEL,64,1998,99.5030945
BEL,64,1999,98.99726256
BEL,64,2000,99.18273427
BEL,64,2001,98.49936523
BEL,64,2002,94.72248671
BEL,64,2003,92.8647941
BEL,64,2004,89.2773546
BEL,64,2005,89.97460922
BEL,64,2006,92.40359438
BEL,64,2007,92.82412918
BEL,64,2008,95.61513132
BEL,64,2009,95.1936047
BEL,64,2010,.
BEL,64,2011,.
BEL,J,1995,100
BEL,J,1996,99.25498287
BEL,J,1997,100.4583939
BEL,J,1998,98.7020643
BEL,J,1999,99.35255674
BEL,J,2000,101.6394442
BEL,J,2001,101.5337392
BEL,J,2002,100.1656723
BEL,J,2003,100.2815413
BEL,J,2004,100.8700336
BEL,J,2005,100.9747223
BEL,J,2006,102.1852481
BEL,J,2007,103.4394788
BEL,J,2008,105.016923
BEL,J,2009,104.2739386
BEL,J,2010,.
BEL,J,2011,.
BEL,70,1995,100
BEL,70,1996,100.5360181
BEL,70,1997,101.4004943
BEL,70,1998,102.8662523
BEL,70,1999,105.2146747
BEL,70,2000,106.9896327
BEL,70,2001,107.8423401
BEL,70,2002,109.0962586
BEL,70,2003,110.0901923
BEL,70,2004,115.2963078
BEL,70,2005,120.3676164
BEL,70,2006,126.9303604
BEL,70,2007,132.3718532
BEL,70,2008,138.7623439
BEL,70,2009,135.0241262
BEL,70,2010,.
BEL,70,2011,.
BEL,71t74,1995,100
BEL,71t74,1996,100.2792941
BEL,71t74,1997,101.1552622
BEL,71t74,1998,101.5107274
BEL,71t74,1999,102.9357623
BEL,71t74,2000,105.7932377
BEL,71t74,2001,106.0005924
BEL,71t74,2002,103.9069443
BEL,71t74,2003,104.2994372
BEL,71t74,2004,104.974398
BEL,71t74,2005,105.1426093
BEL,71t74,2006,107.399179
BEL,71t74,2007,108.9405865
BEL,71t74,2008,110.5306589
BEL,71t74,2009,110.1074859
BEL,71t74,2010,.
BEL,71t74,2011,.
BEL,L,1995,100
BEL,L,1996,100.1829688
BEL,L,1997,100.6446961
BEL,L,1998,102.3021784
BEL,L,1999,103.2579215
BEL,L,2000,107.628724
BEL,L,2001,108.4746857
BEL,L,2002,110.188135
BEL,L,2003,109.5552781
BEL,L,2004,111.4161787
BEL,L,2005,112.6496039
BEL,L,2006,117.5219563
BEL,L,2007,120.6862407
BEL,L,2008,123.3791114
BEL,L,2009,120.540942
BEL,L,2010,.
BEL,L,2011,.
BEL,M,1995,100
BEL,M,1996,100.6330284
BEL,M,1997,100.5481896
BEL,M,1998,101.7120047
BEL,M,1999,104.0798791
BEL,M,2000,108.7677699
BEL,M,2001,109.7031728
BEL,M,2002,111.2009049
BEL,M,2003,110.7038362
BEL,M,2004,112.587694
BEL,M,2005,113.6296893
BEL,M,2006,119.6260564
BEL,M,2007,123.0250492
BEL,M,2008,126.3424662
BEL,M,2009,123.1794995
BEL,M,2010,.
BEL,M,2011,.
BEL,N,1995,100
BEL,N,1996,101.3801961
BEL,N,1997,102.272752
BEL,N,1998,102.775631
BEL,N,1999,106.1956439
BEL,N,2000,108.8482764
BEL,N,2001,107.670538
BEL,N,2002,105.9300541
BEL,N,2003,110.6627772
BEL,N,2004,114.0251004
BEL,N,2005,115.2833865
BEL,N,2006,118.9874933
BEL,N,2007,121.1296274
BEL,N,2008,124.0815927
BEL,N,2009,125.4280458
BEL,N,2010,.
BEL,N,2011,.
BEL,O,1995,100
BEL,O,1996,101.6561283
BEL,O,1997,102.6940555
BEL,O,1998,103.6137653
BEL,O,1999,105.4412546
BEL,O,2000,108.4563409
BEL,O,2001,109.2122816
BEL,O,2002,108.3684913
BEL,O,2003,110.3673416
BEL,O,2004,112.870514
BEL,O,2005,114.5537564
BEL,O,2006,117.0894656
BEL,O,2007,119.4505602
BEL,O,2008,122.2519875
BEL,O,2009,123.2129106
BEL,O,2010,.
BEL,O,2011,.
BEL,P,1995,NA
BEL,P,1996,NA
BEL,P,1997,NA
BEL,P,1998,NA
BEL,P,1999,NA
BEL,P,2000,NA
BEL,P,2001,NA
BEL,P,2002,NA
BEL,P,2003,NA
BEL,P,2004,NA
BEL,P,2005,NA
BEL,P,2006,NA
BEL,P,2007,NA
BEL,P,2008,NA
BEL,P,2009,NA
BEL,P,2010,.
BEL,P,2011,.
BGR,AtB,1995,100
BGR,AtB,1996,225.4012363
BGR,AtB,1997,2287.132886
BGR,AtB,1998,2582.057959
BGR,AtB,1999,2632.011164
BGR,AtB,2000,2666.441019
BGR,AtB,2001,2823.080534
BGR,AtB,2002,2872.328429
BGR,AtB,2003,2856.103837
BGR,AtB,2004,2993.231018
BGR,AtB,2005,3306.94596
BGR,AtB,2006,3568.14051
BGR,AtB,2007,3853.567096
BGR,AtB,2008,4264.81824
BGR,AtB,2009,4315.306781
BGR,AtB,2010,.
BGR,AtB,2011,.
BGR,C,1995,100
BGR,C,1996,225.4012363
BGR,C,1997,2287.132886
BGR,C,1998,2582.057959
BGR,C,1999,2632.011164
BGR,C,2000,2666.441019
BGR,C,2001,2823.080534
BGR,C,2002,2872.328429
BGR,C,2003,2856.103837
BGR,C,2004,2993.231018
BGR,C,2005,3306.94596
BGR,C,2006,3568.14051
BGR,C,2007,3853.567096
BGR,C,2008,4264.81824
BGR,C,2009,4315.306781
BGR,C,2010,.
BGR,C,2011,.
BGR,15t16,1995,100
BGR,15t16,1996,225.4012363
BGR,15t16,1997,2287.132886
BGR,15t16,1998,2582.057959
BGR,15t16,1999,2632.011164
BGR,15t16,2000,2666.441019
BGR,15t16,2001,2823.080534
BGR,15t16,2002,2872.328429
BGR,15t16,2003,2856.103837
BGR,15t16,2004,2993.231018
BGR,15t16,2005,3306.94596
BGR,15t16,2006,3568.14051
BGR,15t16,2007,3853.567096
BGR,15t16,2008,4264.81824
BGR,15t16,2009,4315.306781
BGR,15t16,2010,.
BGR,15t16,2011,.
BGR,17t18,1995,100
BGR,17t18,1996,225.4012363
BGR,17t18,1997,2287.132886
BGR,17t18,1998,2582.057959
BGR,17t18,1999,2632.011164
BGR,17t18,2000,2666.441019
BGR,17t18,2001,2823.080534
BGR,17t18,2002,2872.328429
BGR,17t18,2003,2856.103837
BGR,17t18,2004,2993.231018
BGR,17t18,2005,3306.94596
BGR,17t18,2006,3568.14051
BGR,17t18,2007,3853.567096
BGR,17t18,2008,4264.81824
BGR,17t18,2009,4315.306781
BGR,17t18,2010,.
BGR,17t18,2011,.
BGR,19,1995,100
BGR,19,1996,225.4012363
BGR,19,1997,2287.132886
BGR,19,1998,2582.057959
BGR,19,1999,2632.011164
BGR,19,2000,2666.441019
BGR,19,2001,2823.080534
BGR,19,2002,2872.328429
BGR,19,2003,2856.103837
BGR,19,2004,2993.231018
BGR,19,2005,3306.94596
BGR,19,2006,3568.14051
BGR,19,2007,3853.567096
BGR,19,2008,4264.81824
BGR,19,2009,4315.306781
BGR,19,2010,.
BGR,19,2011,.
BGR,20,1995,100
BGR,20,1996,225.4012363
BGR,20,1997,2287.132886
BGR,20,1998,2582.057959
BGR,20,1999,2632.011164
BGR,20,2000,2666.441019
BGR,20,2001,2823.080534
BGR,20,2002,2872.328429
BGR,20,2003,2856.103837
BGR,20,2004,2993.231018
BGR,20,2005,3306.94596
BGR,20,2006,3568.14051
BGR,20,2007,3853.567096
BGR,20,2008,4264.81824
BGR,20,2009,4315.306781
BGR,20,2010,.
BGR,20,2011,.
BGR,21t22,1995,100
BGR,21t22,1996,225.4012363
BGR,21t22,1997,2287.132886
BGR,21t22,1998,2582.057959
BGR,21t22,1999,2632.011164
BGR,21t22,2000,2666.441019
BGR,21t22,2001,2823.080534
BGR,21t22,2002,2872.328429
BGR,21t22,2003,2856.103837
BGR,21t22,2004,2993.231018
BGR,21t22,2005,3306.94596
BGR,21t22,2006,3568.14051
BGR,21t22,2007,3853.567096
BGR,21t22,2008,4264.81824
BGR,21t22,2009,4315.306781
BGR,21t22,2010,.
BGR,21t22,2011,.
BGR,23,1995,100
BGR,23,1996,225.4012363
BGR,23,1997,2287.132886
