iso_i,Code,year,real_k
CHN,E,2001,1192350.642
CHN,E,2002,1273425.991
CHN,E,2003,1357094.142
CHN,E,2004,1448949.959
CHN,E,2005,1546346.879
CHN,E,2006,1646013.947
CHN,E,2007,1748788.78
CHN,E,2008,1867177.541
CHN,E,2009,1962316.55
CHN,E,2010,.
CHN,E,2011,.
CHN,F,1995,354384.7496
CHN,F,1996,372412.0825
CHN,F,1997,389504.9806
CHN,F,1998,405363.899
CHN,F,1999,420680.7028
CHN,F,2000,435320.1986
CHN,F,2001,449991.633
CHN,F,2002,464764.533
CHN,F,2003,480678.1464
CHN,F,2004,499020.3185
CHN,F,2005,519179.3615
CHN,F,2006,540387.119
CHN,F,2007,562821.1982
CHN,F,2008,589385.6125
CHN,F,2009,611050.6408
CHN,F,2010,.
CHN,F,2011,.
CHN,50,1995,NA
CHN,50,1996,NA
CHN,50,1997,NA
CHN,50,1998,NA
CHN,50,1999,NA
CHN,50,2000,NA
CHN,50,2001,NA
CHN,50,2002,NA
CHN,50,2003,NA
CHN,50,2004,NA
CHN,50,2005,NA
CHN,50,2006,NA
CHN,50,2007,NA
CHN,50,2008,NA
CHN,50,2009,NA
CHN,50,2010,.
CHN,50,2011,.
CHN,51,1995,678995.9972
CHN,51,1996,673744.0496
CHN,51,1997,668762.4835
CHN,51,1998,663749.5657
CHN,51,1999,659226.4468
CHN,51,2000,655032.6818
CHN,51,2001,651708.8261
CHN,51,2002,649268.5212
CHN,51,2003,648529.7234
CHN,51,2004,650517.8761
CHN,51,2005,654689.0284
CHN,51,2006,660371.9624
CHN,51,2007,667679.7796
CHN,51,2008,678982.2942
CHN,51,2009,686779.8091
CHN,51,2010,.
CHN,51,2011,.
CHN,52,1995,143651.7139
CHN,52,1996,142904.8816
CHN,52,1997,142193.6979
CHN,52,1998,141456.9217
CHN,52,1999,140803.2696
CHN,52,2000,140200.7883
CHN,52,2001,139762.3674
CHN,52,2002,139492.2329
CHN,52,2003,139560.9454
CHN,52,2004,140182.5197
CHN,52,2005,141246.9565
CHN,52,2006,142617.4093
CHN,52,2007,144318.7027
CHN,52,2008,146842.5324
CHN,52,2009,148640.4892
CHN,52,2010,.
CHN,52,2011,.
CHN,H,1995,115764.8423
CHN,H,1996,126097.4382
CHN,H,1997,135866.9116
CHN,H,1998,144944.7205
CHN,H,1999,153655.8765
CHN,H,2000,161945.6346
CHN,H,2001,170145.4267
CHN,H,2002,178292.712
CHN,H,2003,186868.2791
CHN,H,2004,196465.0991
CHN,H,2005,206805.1673
CHN,H,2006,217539.5362
CHN,H,2007,228752.8295
CHN,H,2008,241776.8111
CHN,H,2009,252478.8867
CHN,H,2010,.
CHN,H,2011,.
CHN,60,1995,822025.8481
CHN,60,1996,872782.0622
CHN,60,1997,920916.0749
CHN,60,1998,965671.7838
CHN,60,1999,1008832.508
CHN,60,2000,1050062.256
CHN,60,2001,1091188.018
CHN,60,2002,1132397.514
CHN,60,2003,1176362.552
CHN,60,2004,1226391.823
CHN,60,2005,1280927.21
CHN,60,2006,1338008.988
CHN,60,2007,1398099.866
CHN,60,2008,1468647.647
CHN,60,2009,1526525.092
CHN,60,2010,.
CHN,60,2011,.
CHN,61,1995,59270.99909
CHN,61,1996,96067.09296
CHN,61,1997,131125.0777
CHN,61,1998,164147.894
CHN,61,1999,195915.9161
CHN,61,2000,226310.4686
CHN,61,2001,256131.0053
CHN,61,2002,285482.1432
CHN,61,2003,315524.1373
CHN,61,2004,347691.9263
CHN,61,2005,381355.4665
CHN,61,2006,415709.4894
CHN,61,2007,450974.0022
CHN,61,2008,490339.4665
CHN,61,2009,524005.8042
CHN,61,2010,.
CHN,61,2011,.
CHN,62,1995,78832.02495
CHN,62,1996,85027.10567
CHN,62,1997,90751.99254
CHN,62,1998,95925.84022
CHN,62,1999,100800.6746
CHN,62,2000,105344.4986
CHN,62,2001,109808.1237
CHN,62,2002,114221.4531
CHN,62,2003,118937.996
CHN,62,2004,124385.6978
CHN,62,2005,130346.3967
CHN,62,2006,136555.4854
CHN,62,2007,143071.7558
CHN,62,2008,150865.4354
CHN,62,2009,156888.0251
CHN,62,2010,.
CHN,62,2011,.
CHN,63,1995,215923.4488
CHN,63,1996,218542.0945
CHN,63,1997,220987.8194
CHN,63,1998,223111.5607
CHN,63,1999,225224.0363
CHN,63,2000,227250.731
CHN,63,2001,229508.1742
CHN,63,2002,232014.0813
CHN,63,2003,235233.8199
CHN,63,2004,239741.6796
CHN,63,2005,245229.1203
CHN,63,2006,251321.0799
CHN,63,2007,258084.8616
CHN,63,2008,266844.7889
CHN,63,2009,273404.7968
CHN,63,2010,.
CHN,63,2011,.
CHN,64,1995,75568.36511
CHN,64,1996,156225.6655
CHN,64,1997,231595.213
CHN,64,1998,301203.6776
CHN,64,1999,366908.1307
CHN,64,2000,428579.6347
CHN,64,2001,488070.8326
CHN,64,2002,545692.1553
CHN,64,2003,604026.9415
CHN,64,2004,666201.6179
CHN,64,2005,730819.1733
CHN,64,2006,796130.9473
CHN,64,2007,862637.5883
CHN,64,2008,937252.2963
CHN,64,2009,998671.9569
CHN,64,2010,.
CHN,64,2011,.
CHN,J,1995,292553.0931
CHN,J,1996,276944.8446
CHN,J,1997,262358.0516
CHN,J,1998,248691.9259
CHN,J,1999,235947.4546
CHN,J,2000,224048.3872
CHN,J,2001,213005.1371
CHN,J,2002,202768.6209
CHN,J,2003,193387.8894
CHN,J,2004,184938.2617
CHN,J,2005,177311.3644
CHN,J,2006,170387.5776
CHN,J,2007,164143.4771
CHN,J,2008,158823.9561
CHN,J,2009,153508.6828
CHN,J,2010,.
CHN,J,2011,.
CHN,70,1995,5178771.376
CHN,70,1996,5356349.484
CHN,70,1997,5522256.601
CHN,70,1998,5672311.379
CHN,70,1999,5816482.551
CHN,70,2000,5952834.877
CHN,70,2001,6091467.174
CHN,70,2002,6233242.214
CHN,70,2003,6392805.318
CHN,70,2004,6588141.026
CHN,70,2005,6809993.912
CHN,70,2006,7047040.44
CHN,70,2007,7301581.515
CHN,70,2008,7614663.239
CHN,70,2009,7857097.85
CHN,70,2010,.
CHN,70,2011,.
CHN,71t74,1995,84991.0614
CHN,71t74,1996,170693.613
CHN,71t74,1997,250777.6263
CHN,71t74,1998,324737.2229
CHN,71t74,1999,394551.1457
CHN,71t74,2000,460080.8448
CHN,71t74,2001,523300.489
CHN,71t74,2002,584540.0951
CHN,71t74,2003,646552.9858
CHN,71t74,2004,712671.5512
CHN,71t74,2005,781405.6055
CHN,71t74,2006,850890.1048
CHN,71t74,2007,921658.137
CHN,71t74,2008,1001079.529
CHN,71t74,2009,1066441.532
CHN,71t74,2010,.
CHN,71t74,2011,.
CHN,L,1995,847639.1561
CHN,L,1996,828262.8685
CHN,L,1997,811257.0272
CHN,L,1998,795520.3429
CHN,L,1999,782360.5256
CHN,L,2000,771081.092
CHN,L,2001,763022.2304
CHN,L,2002,757954.5238
CHN,L,2003,757944.4348
CHN,L,2004,765509.0964
CHN,L,2005,778585.9835
CHN,L,2006,794927.525
CHN,L,2007,814673.0795
CHN,L,2008,844318.5422
CHN,L,2009,862107.6261
CHN,L,2010,.
CHN,L,2011,.
CHN,M,1995,131707.5877
CHN,M,1996,178520.4675
CHN,M,1997,218620.2211
CHN,M,1998,252339.9067
CHN,M,1999,281729.1915
CHN,M,2000,307113.4966
CHN,M,2001,330285.5971
CHN,M,2002,351691.1291
CHN,M,2003,373471.4621
CHN,M,2004,398007.623
CHN,M,2005,424025.7196
CHN,M,2006,450094.3903
CHN,M,2007,476625.4043
CHN,M,2008,508916.9978
CHN,M,2009,530205.3051
CHN,M,2010,.
CHN,M,2011,.
CHN,N,1995,34896.06995
CHN,N,1996,50233.97214
CHN,N,1997,65301.8226
CHN,N,1998,79951.6714
CHN,N,1999,94466.56766
CHN,N,2000,108777.2366
CHN,N,2001,123183.2358
CHN,N,2002,137714.1399
CHN,N,2003,152826.2615
CHN,N,2004,169100.6125
CHN,N,2005,186303.3918
CHN,N,2006,204122.3381
CHN,N,2007,222648.4035
CHN,N,2008,243171.7865
CHN,N,2009,261787.3787
CHN,N,2010,.
CHN,N,2011,.
CHN,O,1995,115824.1879
CHN,O,1996,316204.751
CHN,O,1997,513792.1549
CHN,O,1998,706691.4948
CHN,O,1999,898459.6162
CHN,O,2000,1088204.933
CHN,O,2001,1279703.861
CHN,O,2002,1473327.806
CHN,O,2003,1674853.941
CHN,O,2004,1891659.883
CHN,O,2005,2120830.865
CHN,O,2006,2358446.98
CHN,O,2007,2605679.788
CHN,O,2008,2878892.47
CHN,O,2009,3128712.577
CHN,O,2010,.
CHN,O,2011,.
CHN,P,1995,NA
CHN,P,1996,NA
CHN,P,1997,NA
CHN,P,1998,NA
CHN,P,1999,NA
CHN,P,2000,NA
CHN,P,2001,NA
CHN,P,2002,NA
CHN,P,2003,NA
CHN,P,2004,NA
CHN,P,2005,NA
CHN,P,2006,NA
CHN,P,2007,NA
CHN,P,2008,NA
CHN,P,2009,NA
CHN,P,2010,.
CHN,P,2011,.
CYP,AtB,1995,633.3477333
CYP,AtB,1996,651.1279807
CYP,AtB,1997,672.6515639
CYP,AtB,1998,697.6298266
CYP,AtB,1999,720.5449566
CYP,AtB,2000,750.3911031
CYP,AtB,2001,783.026448
CYP,AtB,2002,802.9001834
CYP,AtB,2003,823.8833468
CYP,AtB,2004,830.9389756
CYP,AtB,2005,829.9065427
CYP,AtB,2006,823.817176
CYP,AtB,2007,808.1969172
CYP,AtB,2008,787.6707296
CYP,AtB,2009,NA
CYP,AtB,2010,.
CYP,AtB,2011,.
CYP,C,1995,92.78037008
CYP,C,1996,90.05402088
CYP,C,1997,86.61103842
CYP,C,1998,84.05973216
CYP,C,1999,87.74962566
CYP,C,2000,91.2306399
CYP,C,2001,97.12750244
CYP,C,2002,98.07442353
CYP,C,2003,98.44516022
CYP,C,2004,96.70458748
CYP,C,2005,99.24319108
CYP,C,2006,97.02195916
CYP,C,2007,100.9361452
CYP,C,2008,106.5448842
CYP,C,2009,NA
CYP,C,2010,.
CYP,C,2011,.
CYP,15t16,1995,633.7023992
CYP,15t16,1996,630.7272789
CYP,15t16,1997,632.616129
CYP,15t16,1998,627.2845372
CYP,15t16,1999,623.6434405
CYP,15t16,2000,628.2339898
CYP,15t16,2001,662.183962
CYP,15t16,2002,667.3534804
CYP,15t16,2003,665.6309356
CYP,15t16,2004,667.972986
CYP,15t16,2005,674.2083323
CYP,15t16,2006,697.5660825
CYP,15t16,2007,704.5059848
CYP,15t16,2008,733.6451413
CYP,15t16,2009,NA
CYP,15t16,2010,.
CYP,15t16,2011,.
CYP,17t18,1995,165.822501
CYP,17t18,1996,158.459286
CYP,17t18,1997,150.2386392
CYP,17t18,1998,142.4854177
CYP,17t18,1999,134.1726612
CYP,17t18,2000,130.0431049
CYP,17t18,2001,124.0223761
CYP,17t18,2002,117.8673922
CYP,17t18,2003,112.3110741
CYP,17t18,2004,108.1270786
CYP,17t18,2005,103.9556051
CYP,17t18,2006,98.25770853
CYP,17t18,2007,93.5798381
CYP,17t18,2008,89.76229265
CYP,17t18,2009,NA
CYP,17t18,2010,.
CYP,17t18,2011,.
CYP,19,1995,34.62959861
CYP,19,1996,33.84866093
CYP,19,1997,32.19764535
CYP,19,1998,31.21252357
CYP,19,1999,30.20195025
CYP,19,2000,28.79842193
CYP,19,2001,28.782453
CYP,19,2002,27.29064474
CYP,19,2003,25.80777168
CYP,19,2004,24.42553511
CYP,19,2005,23.04479756
CYP,19,2006,21.757765
CYP,19,2007,20.46577034
CYP,19,2008,19.26145806
CYP,19,2009,NA
CYP,19,2010,.
CYP,19,2011,.
CYP,20,1995,79.62350911
CYP,20,1996,76.99670518
CYP,20,1997,75.52304536
CYP,20,1998,75.04406387
CYP,20,1999,71.66372602
CYP,20,2000,69.81276439
CYP,20,2001,68.16685507
CYP,20,2002,68.99379018
CYP,20,2003,70.74329661
CYP,20,2004,73.92415353
CYP,20,2005,77.13709979
CYP,20,2006,80.54295607
CYP,20,2007,85.59551028
CYP,20,2008,88.51816165
CYP,20,2009,NA
CYP,20,2010,.
CYP,20,2011,.
CYP,21t22,1995,100.1813045
CYP,21t22,1996,101.5624922
CYP,21t22,1997,102.9324691
CYP,21t22,1998,106.2557214
CYP,21t22,1999,104.5581839
CYP,21t22,2000,110.5633744
CYP,21t22,2001,109.8483349
CYP,21t22,2002,110.1225725
CYP,21t22,2003,124.8695246
CYP,21t22,2004,128.7737333
CYP,21t22,2005,128.7351838
CYP,21t22,2006,138.6112453
CYP,21t22,2007,146.0554176
CYP,21t22,2008,156.6754555
CYP,21t22,2009,NA
CYP,21t22,2010,.
CYP,21t22,2011,.
CYP,23,1995,25.26936791
CYP,23,1996,32.77550943
CYP,23,1997,30.97849861
CYP,23,1998,30.40194518
CYP,23,1999,28.76403933
CYP,23,2000,27.73592573
CYP,23,2001,26.27672872
CYP,23,2002,24.71534474
CYP,23,2003,23.15862359
CYP,23,2004,5.606252707
CYP,23,2005,5.230453885
CYP,23,2006,4.879845642
CYP,23,2007,4.552739401
CYP,23,2008,4.247559775
CYP,23,2009,NA
CYP,23,2010,.
CYP,23,2011,.
CYP,24,1995,72.3289495
CYP,24,1996,73.06241007
CYP,24,1997,73.57093997
CYP,24,1998,74.92234855
CYP,24,1999,80.48081312
CYP,24,2000,83.55894339
CYP,24,2001,82.56972011
CYP,24,2002,87.17356289
CYP,24,2003,86.9930658
CYP,24,2004,89.89492364
CYP,24,2005,91.54833987
CYP,24,2006,91.1603632
CYP,24,2007,87.99154867
CYP,24,2008,87.31725948
CYP,24,2009,NA
CYP,24,2010,.
CYP,24,2011,.
CYP,25,1995,51.93948917
CYP,25,1996,51.48053726
CYP,25,1997,52.11499848
CYP,25,1998,52.52716774
CYP,25,1999,51.84928239
CYP,25,2000,51.13169012
CYP,25,2001,50.20049728
CYP,25,2002,52.34080565
CYP,25,2003,53.97397359
CYP,25,2004,54.42943181
CYP,25,2005,55.38242539
CYP,25,2006,55.64839921
CYP,25,2007,57.13248816
CYP,25,2008,60.1891046
CYP,25,2009,NA
CYP,25,2010,.
CYP,25,2011,.
CYP,26,1995,216.2060942
CYP,26,1996,216.7832033
CYP,26,1997,213.0800232
CYP,26,1998,210.3619708
CYP,26,1999,209.4608941
CYP,26,2000,210.4278695
CYP,26,2001,211.0554361
CYP,26,2002,225.7991225
CYP,26,2003,227.3170159
CYP,26,2004,237.0249186
CYP,26,2005,249.1085671
CYP,26,2006,266.3753479
CYP,26,2007,281.060294
CYP,26,2008,308.5000984
CYP,26,2009,NA
CYP,26,2010,.
CYP,26,2011,.
CYP,27t28,1995,130.7926949
CYP,27t28,1996,134.4418059
CYP,27t28,1997,133.0196392
CYP,27t28,1998,135.2513758
CYP,27t28,1999,132.4076887
CYP,27t28,2000,132.5739077
CYP,27t28,2001,134.6502098
CYP,27t28,2002,130.837667
CYP,27t28,2003,134.575452
CYP,27t28,2004,148.324733
CYP,27t28,2005,151.8084602
CYP,27t28,2006,154.5289568
CYP,27t28,2007,156.3503435
CYP,27t28,2008,162.9975164
CYP,27t28,2009,NA
CYP,27t28,2010,.
CYP,27t28,2011,.
CYP,29,1995,34.78553277
CYP,29,1996,33.89261154
CYP,29,1997,32.27138271
CYP,29,1998,31.08032192
CYP,29,1999,29.58489109
CYP,29,2000,28.909528
CYP,29,2001,29.18838964
CYP,29,2002,29.54486155
CYP,29,2003,28.77271242
CYP,29,2004,28.56255895
CYP,29,2005,29.26927864
CYP,29,2006,30.21925599
CYP,29,2007,30.39295991
CYP,29,2008,31.05271719
CYP,29,2009,NA
CYP,29,2010,.
CYP,29,2011,.
CYP,30t33,1995,15.19018898
CYP,30t33,1996,14.38399677
CYP,30t33,1997,14.98488449
CYP,30t33,1998,14.44747255
CYP,30t33,1999,13.62588714
CYP,30t33,2000,13.37945642
CYP,30t33,2001,13.32223466
CYP,30t33,2002,13.18691394
CYP,30t33,2003,13.14730505
CYP,30t33,2004,13.19465272
CYP,30t33,2005,13.98766925
CYP,30t33,2006,13.95814443
CYP,30t33,2007,14.34798708
CYP,30t33,2008,15.28550212
CYP,30t33,2009,NA
CYP,30t33,2010,.
CYP,30t33,2011,.
CYP,34t35,1995,9.856683167
CYP,34t35,1996,9.334126455
CYP,34t35,1997,9.028029781
CYP,34t35,1998,9.00110044
CYP,34t35,1999,8.72673714
CYP,34t35,2000,8.728517364
CYP,34t35,2001,8.480127954
CYP,34t35,2002,7.922073734
CYP,34t35,2003,7.833862038
CYP,34t35,2004,7.754055856
CYP,34t35,2005,7.265187576
CYP,34t35,2006,7.156235898
CYP,34t35,2007,6.807666005
CYP,34t35,2008,6.825643964
CYP,34t35,2009,NA
CYP,34t35,2010,.
CYP,34t35,2011,.
CYP,36t37,1995,73.71556692
CYP,36t37,1996,74.62238721
CYP,36t37,1997,76.37889751
CYP,36t37,1998,76.93700182
CYP,36t37,1999,76.21318863
CYP,36t37,2000,79.18694649
CYP,36t37,2001,83.69750742
CYP,36t37,2002,85.32822048
CYP,36t37,2003,83.94523506
CYP,36t37,2004,82.49141408
CYP,36t37,2005,81.80068199
CYP,36t37,2006,82.40097562
CYP,36t37,2007,84.28653986
CYP,36t37,2008,87.12039091
CYP,36t37,2009,NA
CYP,36t37,2010,.
CYP,36t37,2011,.
CYP,E,1995,634.5680305
CYP,E,1996,687.0176436
CYP,E,1997,746.2277655
CYP,E,1998,856.9216365
CYP,E,1999,946.1450771
CYP,E,2000,978.0386164
CYP,E,2001,1003.731938
CYP,E,2002,1017.444596
CYP,E,2003,1071.059666
CYP,E,2004,1127.45966
CYP,E,2005,1155.632924
CYP,E,2006,1198.558783
CYP,E,2007,1269.67985
CYP,E,2008,1357.341506
CYP,E,2009,NA
CYP,E,2010,.
CYP,E,2011,.
CYP,F,1995,515.2048159
CYP,F,1996,507.1595819
CYP,F,1997,496.3818536
CYP,F,1998,490.7124618
CYP,F,1999,485.1349511
CYP,F,2000,481.0864854
CYP,F,2001,466.7446277
CYP,F,2002,473.2516235
CYP,F,2003,468.1590752
CYP,F,2004,479.1753273
CYP,F,2005,486.9619812
CYP,F,2006,501.1052557
CYP,F,2007,539.4171191
CYP,F,2008,601.524914
CYP,F,2009,NA
CYP,F,2010,.
CYP,F,2011,.
CYP,50,1995,346.2965735
CYP,50,1996,349.4885596
CYP,50,1997,354.7351805
CYP,50,1998,358.005853
CYP,50,1999,361.3126886
CYP,50,2000,368.0751656
CYP,50,2001,374.8827626
CYP,50,2002,378.7866135
CYP,50,2003,378.0107026
CYP,50,2004,378.9134478
CYP,50,2005,379.7686321
CYP,50,2006,382.9646026
CYP,50,2007,391.5706055
CYP,50,2008,399.7329818
CYP,50,2009,NA
CYP,50,2010,.
CYP,50,2011,.
CYP,51,1995,593.168933
CYP,51,1996,606.4036573
CYP,51,1997,626.0591753
CYP,51,1998,644.8589309
CYP,51,1999,664.5767231
CYP,51,2000,694.4621916
CYP,51,2001,722.1937666
CYP,51,2002,739.1579143
CYP,51,2003,747.6807577
CYP,51,2004,757.0745837
CYP,51,2005,771.1710947
CYP,51,2006,795.6179825
CYP,51,2007,833.4176919
CYP,51,2008,874.4981965
CYP,51,2009,NA
CYP,51,2010,.
CYP,51,2011,.
CYP,52,1995,666.2415819
CYP,52,1996,684.5394287
CYP,52,1997,707.6818969
CYP,52,1998,722.9500181
CYP,52,1999,744.379113
CYP,52,2000,774.6018469
CYP,52,2001,802.7123359
CYP,52,2002,821.5315137
CYP,52,2003,834.7411009
CYP,52,2004,844.7403043
CYP,52,2005,861.213294
CYP,52,2006,888.8930517
CYP,52,2007,933.8104008
CYP,52,2008,981.7901396
CYP,52,2009,NA
CYP,52,2010,.
CYP,52,2011,.
CYP,H,1995,580.1259521
CYP,H,1996,626.252161
CYP,H,1997,658.8257226
CYP,H,1998,686.6884341
CYP,H,1999,729.7317383
CYP,H,2000,777.0084168
CYP,H,2001,839.8735609
CYP,H,2002,888.6615908
CYP,H,2003,926.7704123
CYP,H,2004,961.406909
CYP,H,2005,991.4117152
CYP,H,2006,1018.502629
CYP,H,2007,1042.640605
CYP,H,2008,1062.377182
CYP,H,2009,NA
CYP,H,2010,.
CYP,H,2011,.
CYP,60,1995,272.6432316
CYP,60,1996,271.1725205
CYP,60,1997,262.7587502
CYP,60,1998,257.2891715
CYP,60,1999,251.3747013
CYP,60,2000,247.7449192
CYP,60,2001,241.2395482
CYP,60,2002,244.9963445
CYP,60,2003,237.2308465
CYP,60,2004,236.0135506
CYP,60,2005,232.90461
CYP,60,2006,239.3211465
CYP,60,2007,266.5223633
CYP,60,2008,287.7182004
CYP,60,2009,NA
CYP,60,2010,.
CYP,60,2011,.
CYP,61,1995,133.5089277
CYP,61,1996,134.8953191
CYP,61,1997,133.6775107
CYP,61,1998,135.4420802
CYP,61,1999,137.1621512
CYP,61,2000,143.9880963
CYP,61,2001,148.2981874
CYP,61,2002,159.4253884
CYP,61,2003,159.0227203
CYP,61,2004,175.7332715
CYP,61,2005,185.1052081
CYP,61,2006,204.3458613
CYP,61,2007,241.6779131
CYP,61,2008,252.596627
CYP,61,2009,NA
CYP,61,2010,.
CYP,61,2011,.
CYP,62,1995,402.7769336
CYP,62,1996,400.8375486
CYP,62,1997,388.8372872
CYP,62,1998,384.0541102
CYP,62,1999,376.8988833
CYP,62,2000,369.2058426
CYP,62,2001,358.4859366
CYP,62,2002,363.1072787
CYP,62,2003,348.9817977
CYP,62,2004,341.5773494
CYP,62,2005,332.6907523
CYP,62,2006,330.6582197
CYP,62,2007,348.9745528
CYP,62,2008,349.1889272
CYP,62,2009,NA
CYP,62,2010,.
CYP,62,2011,.
CYP,63,1995,631.5422311
CYP,63,1996,629.9895983
CYP,63,1997,612.8329918
CYP,63,1998,604.9294137
CYP,63,1999,597.2749017
CYP,63,2000,596.9182612
CYP,63,2001,590.7953988
CYP,63,2002,614.9602066
CYP,63,2003,600.309605
CYP,63,2004,610.5695627
CYP,63,2005,614.8893833
CYP,63,2006,647.3824381
CYP,63,2007,766.046171
CYP,63,2008,861.5581529
CYP,63,2009,NA
CYP,63,2010,.
CYP,63,2011,.
CYP,64,1995,206.8651186
CYP,64,1996,219.2145466
CYP,64,1997,217.9977005
CYP,64,1998,229.1440378
CYP,64,1999,244.1765573
CYP,64,2000,265.1993968
CYP,64,2001,278.27416
CYP,64,2002,333.5599089
CYP,64,2003,327.086335
CYP,64,2004,356.118745
CYP,64,2005,369.9357248
CYP,64,2006,401.5150211
CYP,64,2007,500.4652422
CYP,64,2008,547.3551174
CYP,64,2009,NA
CYP,64,2010,.
CYP,64,2011,.
CYP,J,1995,368.1868465
CYP,J,1996,359.9246439
CYP,J,1997,356.9936964
CYP,J,1998,355.2367736
CYP,J,1999,342.2318003
CYP,J,2000,338.6309951
CYP,J,2001,340.9189546
CYP,J,2002,353.3420132
CYP,J,2003,339.3831315
CYP,J,2004,318.0924652
CYP,J,2005,295.1392632
CYP,J,2006,279.9049977
CYP,J,2007,290.9841548
CYP,J,2008,282.3778969
CYP,J,2009,NA
CYP,J,2010,.
CYP,J,2011,.
CYP,70,1995,15899.21461
CYP,70,1996,16082.26471
CYP,70,1997,16229.51392
CYP,70,1998,16346.33835
CYP,70,1999,16459.98428
CYP,70,2000,16582.99091
CYP,70,2001,16686.63947
CYP,70,2002,16817.37531
CYP,70,2003,17014.54449
CYP,70,2004,17281.66178
CYP,70,2005,17599.09049
CYP,70,2006,17953.31531
CYP,70,2007,18357.08388
CYP,70,2008,18776.04683
CYP,70,2009,NA
CYP,70,2010,.
CYP,70,2011,.
CYP,71t74,1995,204.5635969
CYP,71t74,1996,339.4610049
CYP,71t74,1997,443.6134002
CYP,71t74,1998,526.1441274
CYP,71t74,1999,601.952529
CYP,71t74,2000,669.8956948
CYP,71t74,2001,744.4681708
CYP,71t74,2002,816.3274703
CYP,71t74,2003,901.248411
CYP,71t74,2004,1002.785414
CYP,71t74,2005,1106.65176
CYP,71t74,2006,1210.498717
CYP,71t74,2007,1318.692205
CYP,71t74,2008,1426.531984
CYP,71t74,2009,NA
CYP,71t74,2010,.
CYP,71t74,2011,.
CYP,L,1995,3612.336371
CYP,L,1996,3582.375039
CYP,L,1997,3569.245382
CYP,L,1998,3592.711127
CYP,L,1999,3604.946882
CYP,L,2000,3611.727978
CYP,L,2001,3628.89785
CYP,L,2002,3659.293524
CYP,L,2003,3722.900375
CYP,L,2004,3793.56029
CYP,L,2005,3891.395653
CYP,L,2006,3984.480555
CYP,L,2007,3930.142923
CYP,L,2008,4031.371464
CYP,L,2009,NA
CYP,L,2010,.
CYP,L,2011,.
CYP,M,1995,326.4471809
CYP,M,1996,334.307751
CYP,M,1997,340.0139425
CYP,M,1998,353.5791277
CYP,M,1999,377.8977031
CYP,M,2000,395.8103692
CYP,M,2001,416.7090901
CYP,M,2002,447.1319288
CYP,M,2003,489.808716
CYP,M,2004,518.5877073
CYP,M,2005,575.8319304
CYP,M,2006,639.2631255
CYP,M,2007,717.6203557
CYP,M,2008,765.2490478
CYP,M,2009,NA
CYP,M,2010,.
CYP,M,2011,.
CYP,N,1995,137.5878975
CYP,N,1996,145.6501163
CYP,N,1997,154.1945665
CYP,N,1998,161.6951877
CYP,N,1999,168.3347224
CYP,N,2000,177.330168
CYP,N,2001,185.3276634
CYP,N,2002,203.1406186
CYP,N,2003,237.1055439
CYP,N,2004,263.9508283
CYP,N,2005,274.9138606
CYP,N,2006,277.5507674
CYP,N,2007,291.0169671
CYP,N,2008,293.3127238
CYP,N,2009,NA
CYP,N,2010,.
CYP,N,2011,.
CYP,O,1995,324.3296636
CYP,O,1996,358.5245446
CYP,O,1997,399.8804809
CYP,O,1998,430.077066
CYP,O,1999,446.793356
CYP,O,2000,463.653201
CYP,O,2001,497.6068572
CYP,O,2002,522.4833755
CYP,O,2003,565.5674338
CYP,O,2004,611.0456618
CYP,O,2005,649.6464533
CYP,O,2006,689.3808263
CYP,O,2007,748.9543895
CYP,O,2008,820.4030524
CYP,O,2009,NA
CYP,O,2010,.
CYP,O,2011,.
CYP,P,1995,NA
CYP,P,1996,NA
CYP,P,1997,NA
CYP,P,1998,NA
CYP,P,1999,NA
CYP,P,2000,NA
CYP,P,2001,NA
CYP,P,2002,NA
CYP,P,2003,NA
CYP,P,2004,NA
CYP,P,2005,NA
CYP,P,2006,NA
CYP,P,2007,NA
CYP,P,2008,NA
CYP,P,2009,NA
CYP,P,2010,.
CYP,P,2011,.
CZE,AtB,1995,166941.6989
CZE,AtB,1996,179953.7682
CZE,AtB,1997,182445.3637
CZE,AtB,1998,184633.5058
CZE,AtB,1999,183156.7397
CZE,AtB,2000,186463.4439
CZE,AtB,2001,192342.568
CZE,AtB,2002,198931.0814
CZE,AtB,2003,199603.454
CZE,AtB,2004,202699.1066
CZE,AtB,2005,205153.604
CZE,AtB,2006,208747.6203
CZE,AtB,2007,214525.4806
CZE,AtB,2008,NA
CZE,AtB,2009,NA
CZE,AtB,2010,.
CZE,AtB,2011,.
CZE,C,1995,88301.41796
CZE,C,1996,93997.32425
CZE,C,1997,95119.71387
CZE,C,1998,95330.99702
CZE,C,1999,95298.13221
CZE,C,2000,94957.30302
CZE,C,2001,97365.71
CZE,C,2002,98722.26352
CZE,C,2003,98109.6913
CZE,C,2004,98034.95965
CZE,C,2005,97667.2899
CZE,C,2006,99109.62011
CZE,C,2007,99491.19987
CZE,C,2008,NA
CZE,C,2009,NA
CZE,C,2010,.
CZE,C,2011,.
CZE,15t16,1995,108137.9182
CZE,15t16,1996,115312.1389
CZE,15t16,1997,122512.0506
CZE,15t16,1998,127266.5079
CZE,15t16,1999,127183.6246
CZE,15t16,2000,130577.5909
CZE,15t16,2001,135895.3058
CZE,15t16,2002,140019.0943
CZE,15t16,2003,150225.0211
CZE,15t16,2004,158906.5103
